file_name,sinhala_transcript,sinhala_transcript_with_code_switch
Download (757).wav,"ඒත් එක්කම, පිටිපස්සේ ඔයාට මෙන්න මේ වගේ ස්ටෑන්ඩ් එකක් දීලා තියෙනවා ඕනෑම සර්ෆේස් එකක යූස් කරන්න.ඒ වගේම මේක 180° ෆ්ලැට් සර්ෆේස් එකක තියන්න පුළුවන්. ඒ වගේම ඔයාට පුළුවන් මෙන්න මේ වගේ","ඒත් එක්කම, පිටිපස්සේ ඔයාට මෙන්න මේ වගේ stand එකක් දීලා තියෙනවා ඕනෑම surface එකක use කරන්න.ඒ වගේම මේක 180° flat surface එකක තියන්න පුළුවන්. ඒ වගේම ඔයාට පුළුවන් මෙන්න මේ වගේ"
Download (758).wav,"මේ වගේ 315° අනිත් පැත්තට හරවලා, එක ඩිස්ප්ලේ එකක් ඔයාලගේ ඕඩියන්ස් එකට පෙන්නන්න, එහෙමත් නැත්නම් ඔයාගේ ක්ලයන්ට් ට පෙන්නන්න. ඒ වගේම, කැෆේ එකේ වගේදී ෆලෙක්ස් කරන්නත් මේක යූස්ෆුල්.ඒ වගේම","මේ වගේ 315° අනිත් පැත්තට හරවලා, එක display එකක් ඔයාලගේ audience එකට පෙන්නන්න, එහෙමත් නැත්නම් ඔයාගේ client ට පෙන්නන්න. ඒ වගේම, café එකේ වගේදී flex කරන්නත් මේක useful.ඒ වගේම"
Download (759).wav,"ඒ වගේම සිංගල් යූ.ඇස්.බී. කේබල් එකකින් මේකට පවර් එක දෙන gමන්ම ඔයාට ඩිස්ප්ලේ එක ෂෙයාර් කරන්න පුළුවන්. මේක ඔයාගේ මැක්බුක් එකට කනෙක්ට් කරන්න පුළුවන්, ඔයාගේ වින්ඩෝස් පී.සී. එකට කනෙක්ට් කරන්න පුළුවන්, ෆෝන් එකටත් කනෙක්ට් කරන්න පුළුවන්.ඒ වගේම","ඒ වගේම single USB cable එකකින් මේකට power එක දෙන ගමන්ම ඔයාට display එක share කරන්න පුළුවන්. මේක ඔයාගේ MacBook එකට connect කරන්න පුළුවන්, ඔයාගේ Windows PC එකට connect කරන්න පුළුවන්, phone එකටත් connect කරන්න පුළුවන්. ඒ වගේම "
Download (760).wav,"කනෙක්ටිවිටි එකට බැලුවොත් එහෙම, ටයිප්-සී ඒ වගේම එච්.ඩී.එම්.අයි. පෝර්ට්ස් හරහා ඔයාට මේක කනෙක්ට් කරගන්න පුළුවන්. කනෙක්ට් කරනකොටත් ඩ්‍රයිවර් ඉන්ස්ටලේෂන් වගේ ප්‍රොසෙස් නෑ, ජස්ට් ප්ලග් කරලා ඔයාට ප්ලේ කරන්නයි තියෙන්නේ. ඒ වගේම මේක ගොඩක්","connectivity එකට බැලුවොත් එහෙම, Type-C ඒ වගේම HDMI ports හරහා ඔයාට මේක connect කරගන්න පුළුවන්. Connect කරනකොටත් driver installation වගේ process නෑ, just plug කරලා ඔයාට play කරන්නයි තියෙන්නේ. ඒ වගේම මේක ගොඩක්"
Download (761).wav,"මෙය ගොඩක් කොම්පැක්ට් මොනිටර් එකක්. ඔයාට ලේසියෙන්ම ඔයාගේ බෑග් එකට දාලා අරන් යන්නත් පුළුවන්. ඔයා නිතරම ට්‍රැවල් කරන, එහෙමත් නැත්නම් කැෆේස් වලට ගිහින් වැඩ කරන ස්ටුඩන්ට් කෙනෙක් නම්, එහෙමත් නැත්නම් ක්‍රියේටර් කෙනෙක් නම්, ඔයාගේ","මෙය ගොඩක් compact monitor එකක්. ඔයාට ලේසියෙන්ම ඔයාගේ bag එකට දාලා අරන් යන්නත් පුළුවන්. ඔයා නිතරම travel කරන, එහෙමත් නැත්නම් cafes වලට ගිහින් වැඩ කරන student කෙනෙක් නම්, එහෙමත් නැත්නම් creator කෙනෙක් නම්, ඔයාගේ"
Download (762).wav,ප්‍රොඩක්ටිවිටි එකට ඇත්තටම මේක හොඳ ටූල් එකක්.ඒ වගේම මේ මොනිටර් එක ඒසර් සෝල් ඩිස්ට්‍රිබියුටර් කෙනෙක් වෙන මෙට්‍රොපොලිටන් එකෙන් ඔයාට 3 ඉයර්ස් ජෙනුයින් වොරන්ටි එකත් එක්ක මිලදී ගන්න,productivity එකට ඇත්තටම මේක හොඳ tool එකක්. එවගේම මේ monitor එක Acer sole distributor කෙනෙක් වෙන Metropolitan එකෙන් ඔයාට 3 years genuine warranty එකත් එක්ක මිලදී ගන්න
Download (763).wav,"ගන්න පුළුවන්. මේ මොනිටර් එකේම ඔයාට 18.5-ඉන්ච් වර්ෂන් එකත් බලාගන්න පුළුවන්. සෝ, මැක්බුක් එක අරගෙන හැමවෙලේම කැෆේ එකට ගිහින් වැඩ කරන ඔයාලගේ යාළුවන්ව මෙන්න මේ වීඩියෝ එකට මෙන්ෂන් කරන්න","ගන්න පුළුවන්. මේ monitor එකේම ඔයාට 18.5 inch version එකත් බලාගන්න පුළුවන්. So, MacBook එක අරගෙන හැමවෙලේම cafe එකට ගිහින් වැඩ කරන ඔයාලගේ යාළුවන්ව මෙන්න මේ video එකට mention කරන්න"
Download (765).wav,"ඔයා මේ ආමගෙඩන්ලගේ ඇෆෝඩබල් මිකැනිකල් කීබෝඩ් එක ගන්න එපා. බිකෝස්, වන්ස් ඔයා මේක යූස් කරන්න ගත්ත ගමන් ඔයාගේ ලැප්ටොප් කීබෝඩ් එක එපා වෙලා යනවා. මම මේකේ එන ප්‍රීමියම් ලුක් එක නැත්නම් මේකේ එන 22","ඔයා මේ Armaggeddon ලගේ affordable mechanical keyboard එක ගන්න එපා. Because, once ඔයා මේක use කරන්න ගත්ත ගමන් ඔයාගේ laptop keyboard එක එපා වෙලා යනවා. මම මේකේ එන premium look එක නැත්නම් මේකේ එන 22"
Download (766).wav,22 මෝර් ආර්.ජී.බී. ලයිට් එක ගැන නෙවෙයි කතා කරන්නේ. මේවා නිකන් නෝමල් ස්ටෆ්. මේ කීබෝඩ් එකේ එන කිලර් ෆීචර්ස් 5ක්: ගොඩක් කොම්පැක්ට් කීබෝඩ්ස් වල ඔයාට ඇරෝ කීස් බලාගන්න බෑ. හැබැයි,22 more RGB light එක ගැන නෙවෙයි කතා කරන්නේ. මේවා නිකන් normal stuff. මේ keyboard එකේ එන killer features 5ක්:ගොඩක් compact keyboards වල ඔයාට arrow keys බලාගන්න බෑ. හැබැයි
Download (767).wav,"හැබැයි ඔයාට මේකේ ඇරෝ කීස් හම්බවෙනවා.ඒ විතරක් නෙවෙයි, ඔයාට මේකේ යූස්ෆුල් ෂෝර්ට්කට්ස් ත් බලාගන්න පුළුවන්.මේ කීබෝඩ් එකේ ඔයාට කී කැප් රිමූව් කරන්න පුළුවන්.ඒ වගේම මේකේ ටෙක්ස්ට් ඔක්කොම එම්බෙඩඩ්","හැබැයි ඔයාට මේකේ arrow keys හම්බවෙනවා.ඒ විතරක් නෙවෙයි, ඔයාට මේකේ useful shortcuts ත් බලාගන්න පුළුවන්.මේ keyboard එකේ ඔයාට key cap remove කරන්න පුළුවන්.එවගේම මේකේ text ඔක්කොම embedded"
Download (768).wav,"එම්බෙඩඩ් වෙලා එන්නේ. ඒ නිසා ඔයාට කාලයක් යූස් කරන්න පුළුවන්, ඉරේස් වෙන්නේ නෑ ලේසියෙන්.මේක තමා ඉම්පෝටන්ට්ම දේ: මේකේ එන කීස් ඔක්කොම හොට්-ස්වැපබල්. ඒ කියන්නේ කී එක වැඩ කරන්නේ නැතුව ගියාම කම්ප්ලීට්ලි රිමූව්","embedded වෙලා එන්නේ. ඒ නිසා ඔයාට කාලයක් use කරන්න පුළුවන්, erase වෙන්නේ නෑ ලේසියෙන්.මේක තමා important  ම දේ: මේකේ එන keys ඔක්කොම hot-swappable. ඒ කියන්නේ key එක වැඩ කරන්නේ නැතුව ගියාම completely remove"
